text	name
Why are cancer rates so high in Pennsylvania? One cause: big oil and gas companies have exploited legal loopholes to pollute our water with radioactive waste.	SaveEnvironment
"Consumers Energy has reached agreements on three solar farm projects that will power up to 190,000 homes every year, securing a huge win for Michiganders. 

Michigan is championing substantive clean energy investments for the future of our planet."	CleanEnergyWorks
They want to shut us out of solving the climate crisis? Nope. WE ARE the climate majority. And we're raising OUR voices!	ProtectEnvironment
America can't wait any longer to tackle climate change, so let's stop wasting time and start building our 100% clean energy future.	PassBidenAct
Help us unleash the power of emerging technologies and hold the fossil fuel industry accountable. Start a monthly gift of $5 or more today and the Robert W. Wilson Charitable Trust will match your first 12 donations.	ProtectEnvironment
Through our TEP Gives program, when you sign up for Budget Billing, e-Bill or Auto Pay, we’ll make a donation to Arizona Nature Conservancy. Our contributions are funded with company resources, not customers’ rates. When all of us work together, we can improve the livability of communities and protect Arizona’s natural beauty. Learn more: http://ow.ly/S8aT50EwdUW. 	ProtectEnvironment
The cost of inaction in Springfield is too high. If these plants are allowed to close, energy prices will increase up to $483 million annually with a 70 percent increase in emissions from IL’s power sector.	ProRenewableEnergy
Nature is healing and perfect. I want to protect it for my kids and grandkids to enjoy. It's why I believe now is the time to take action on climate change. Learn more @[100065014230744:Climate Power]. 	SaveEnvironment
"March 24, 1989: Exxon Valdez oil spill
February 7, 1990: American Trader oil spill
April 20, 2010: BP Deepwater Horizon oil spill
October 2, 2021: Orange County oil spill

NRDC is fighting in court, statehouses, and in Washington to block offshore oil drilling leases, advance clean energy — and protect us from fossil fuel destruction.

Sustain our fight by donating today."	SaveEnvironment
"Our champions in Congress aren’t afraid to Go Bold. They recognize the challenges we face, address them head on, and work tirelessly to combat climate change, create American jobs, and support a truly electric infrastructure.
 
Thank you, Senator Cortez Masto, for your ongoing support and your work to bolster electric heavy and medium duty vehicles. Now, it's time to finish the job!"	promoting legislation against climate change
"Pfluger-introduced bill aims to expand LNG exports, which would provide new markets for Permian Basin natural gas. 
https://www.mrt.com/business/oil/article/Pfluger-introduced-bill-aims-to-expand-LNG-exports-16200504.php. "	criticism for disfavoring US ONG production
"Right now, real climate action is possible. Congress is considering a budget proposal that goes big on clean energy jobs and a fossil fuel-free electric grid. We know Big Polluters are going to come at it with everything they’ve got — but we’re not backing down. 💪 

⚡️Tell your senator: GO BIG ON CLIMATE NOW!  👉 bit.ly/no-climate-no-deal

#NoClimateNoDeal. "	SaveEnvironment
As in years past, preparation, conservation and patience after a storm will be key to weathering the hurricane season. And when the next storm rolls in, the Texas oil and natural gas industry will be ready. Read about the industry’s preparedness plans here: http://www.txoga100.com/readiness-response-relief #HurricaneReady. 	criticism of liberal tax policy
Even the EU recognizes natural gas is a key part of a renewable future because it is affordable, reliable, and displaces coal and other dirty sources of energy. We can't let Trenton ban natural gas like NY or we will run out of energy too. #NJEMP. 	topic 15
By focusing on the emissions of oil and gas production, the industry is ignoring the much larger share of pollution that comes from the burning of fossil fuels. This is a clear attempt at greenwashing: Parts of the oil industry are arguing, perversely, that more fossil fuels can help solve the climate crisis.	kudos for confronting ONG emissions
"Hundreds of Bostonians spoke up in support of the city’s latest #ClimateAction to curb carbon pollution—and they were successful! @BostonCityCouncil and Acting @MayorKimJaneyForBostonunanimously supported it too! 

Will you join us in thanking them?"	kudos for confronting ONG emissions
"“I was in the refinery’s central control room during Hurricane Delta when a call came in over the radio from the Sheriff’s Department. They called us at the refinery to ask if anyone there could help rescue a woman and her two dogs trapped in a flooded car on Old Spanish Trail not far from the refinery. The Sheriff’s Department and Westlake Fire Department couldn’t reach the individual and they asked us for help.” ~Sean Smith, Operations Manager, Phillips 66 Lake Charles Refinery

“Without hesitation, the three of us jumped into the refinery’s high-clearance fire truck and drove to the scene. Driving at night with high winds and severe flooding, there were several road hazards. We even had to swerve to avoid a trampoline that was in the middle of the road. We quickly spotted the car that was submerged in about four feet of water.” ~Chris Dailey, Safety and Emergency Response Team Lead, Phillips 66 Lake Charles Refinery

“We were able to pull the woman and her two dogs from the car, and then transport her to the local Westlake Fire Station. Even though the Fire Station was less than two miles from the refinery, our trip there was anything but easy, we had to maneuver through 45-mph winds and downed power lines. Ironically, on the way back to the Fire Station, the dogs were calm - albeit wetter than normal.” ~Zach Evans, HSE Specialist, Phillips 66 Lake Charles Refinery

Sean, Chris, and Zach's stories are  part of our ""Humans of the Industry"" series."	CleanEnergyWorks
"Their future is in our hands. It's time to stop Oil and Gas from destroying our communities.
For more on the real cost of Oil and Gas, LIKE our page 👇. "	donations for climate change
Renewable energy projects and component manufacturing are a significant job creator here in Michigan, and as the sector grows, the industry will keep creating new jobs for Michiganders.	ProRenewableEnergy
"TPUSA LIVE is the unfiltered, grassroots alternative to mainstream media. Watch daily shows, live in-studio content from TPUSA HQ and weekly shows covering politics, pop-culture, sports and everything in-between. Tune in every weekday starting at 5 PM ET / 2 PM PT.

Check out today’s show! 

Human Events Daily host Jack Posobiec discusses the Jussie Smollett's guilty verdict, President Biden pressuring Ukraine, what Tulsi Gabbard said about the MSM, and more!

The TPUSA LIVE team is joined by host, Jon Root, and special guests Isabel Brown, Stephen Davis, and First Liberty Institute’s Kelly Shackelford, who will talk about First Liberty, court packing, our Constitution, Leftist lies, and more!

Freedom Papers host Morgan Zegers sits down with The Charlie Kirk Show Producer Connor Clegg to discuss Federalist 9, the importance of establishing a system of checks and balances. 

We will wrap up the show with POPlitics with Alex Clark as she dives into Josh Duggar and child porn, Elliott Page, a POP Quiz, and more!"	TPUSAAd
Good news: With five new drilling rigs added as the new year arrived, we're now approximating pre-pandemic levels of activity! 📈 A vibrant oil & natural gas industry is what's best for our state to thrive. As the 2022 legislative session approaches, we urge our policymakers to make wise decisions when considering Oklahoma's future.	donations for climate change
"“Kevin Price’s personal quasi board of education Facebook attack page”

This is a long post, but well worth the time to read the TRUTH, FACTS, and EVIDENCE Kevin Price seems unwilling or unable to understand.

Hold on tight, Kevin Price as I know your reading this, you’ll need to buckle up, it’s going to be a bumpy ride for your understanding of the truth.

A school board member that can’t even do basic math. I’m not going to waste your time with finger-pointing or name-calling. 

You can get that from the YES PAC and Kevin Price’s personal quasi-board of education attack Facebook page.

I am going to tell you things, the VOTE YES Pac, will not dispute. FACTS and TRUTH of the VOTE NO Movement has uncovered.

They will resort to misrepresentation of our posts and misinformation in order to manipulate the FACTS. 

The school board and the PAC will avoid the FACTS in order to further their attack against the TRUTH, and anyone not supportive of their misrepresentation.

With that being said, I found the financial problem within our school district. And the MATH DOES NOT LIE!

We have a school board member in charge of a $31,000,000.00 million budget that can’t even do basic math! 

Kevin Price has such a hate for those with an opposing viewpoint, that on one post from April 23rd, he would go to great lengths on his personal quasi board of education Facebook attack page, to mislead and to intentionally misquote, our VOTE NO movement.

Not just on 1 topic, but on 4 separate topics.

So we are going to explain this so even our insufferable know-it-all Kevin Price can understand it!

We are here to set the record straight! 

From this ill-mannered, thin-skinned, public official that is an embarrassment to the entire school district that manipulates our posts to further his false narrative approved by this school board.

This levy probably would have less resistance had it not been for Kevin Price and his hate for those of us that want nothing but our voices heard and the TRUTH about our tax dollars being spent!

1) With his first attempt to push his false narrative, in Kevin Price’s April 23rd post he tries to deflect from the fact the school the district is drowning in promises by the Board of Education to school employees on increased salaries, increased pensions, increased pickups, increased health insurance and increased other benefits that they can’t deliver upon unless the taxpayers decide to relinquish their hard-earned funds to bail out their mismanagement.

He doesn’t even realize how to read a dollar figure with the cents included. Could that be because he lacks sense himself?

Poor silly Kevin Price added 6 zeros to our math to push his false narrative and deflects from his poor mismanagement of our tax dollars.

Let me explain it so even our educational elitist Kevin Price can understand the facts.

In his post, Price would have the taxpayers believe our mailer that was mailed on April 23rd incorrectly stated the enormous about of mismanagement conducted by the school district.

We wrote out the total dollar amount this massive 4.9 mill levy would cost the school district taxpayers over 7 years. That figure is $3,220,000.00 million a year X 7 years = $22,540,000.00 million dollars.

BTW, that equates to $8,821.92 every DAY the BSLSD taxpayers will have to pay for these 7 years. 

That’s right, $8,821.92 a DAY! Or $367.58 an hour every hour of the next 7 years!

We stated, and stand by our quote in the flyer that this levy will generate $22,540,000.00 million, (note the word million is even put after the dollar amount so Mr. know-it-all Kevin Price, could even understand). 

He tries to convince the readers that our quote is wrong as he somehow added 6 more zeros as he states that our flyer says this massive 4.9 mill levy would cost the school district taxpayers over 7 years $22,540,000,000.000.00 Trillion. 

Poor Kevin Price added 6 zeros to manipulate our numbers to push his false narrative.

Even though when it comes to our property taxes, we believe $22.54 Million dollars feels like Kevin Price’s manipulated $22.54 Trillion dollars, we do not push a false narrative on this page. 

We only deal in TRUTH, FACTS, and EVIDENCE. Not the propaganda narrative that comes from the YES PAC.

If a board of education member cannot understand the difference 6 zeros would make on a financial report, the obvious conclusion is drawn. 

The reason we’re in a financial crisis is that those entrusted with our tax dollars don’t care about the consequences of their actions in mathematical errors would generate.

2) With his second attempt to push his false narrative, in Kevin Price’s April 23rd post he tries to deflect from the fact the school district is drowning in promises by the Board of Education to school employees on increased salaries, increased pensions, increased pickups, increased health insurance and increased other benefits that they can’t deliver upon unless the taxpayers decide to relinquish their hard-earned funds to bail out their mismanagement.

He doesn’t even realize how to read a 5-year forecast. Our readers on this page know how to read a 5-year forecast as we all went through it pretty extensively earlier in the year.

Angry Kevin Price added 1 year to our math to push his false narrative and deflects from his poor mismanagement of our tax dollars.

Let me explain it so even an English major, like Kevin Price, can understand our Math.

In his post, he would have the reader believe our post incorrectly stated the enormous about of mismanagement conducted by the school district.

A 5-year forecast has ACTUAL budgets and FORECASTED budgets. 

We used the ACTUAL budget ENDING in Fiscal Year 2015 from June 30, 2015, and the FORECASTED budget BEGINNING in Fiscal Year 2021 from November 16, 2020 (6 years). 

Or if you want to look at it another way, the actual ending of FY 2015 and the forecasted beginning of FY 2021, is still 6 years. 

(note on a 5-year forecast the submitted date the school district turns the forecast over to the state is clearly marked on the 2021 FY forecast as of 11/16/2020, so even Kevin Price could even understand).

FIRST, we took the total dollar amount Cozad stated the school district has implemented in annual cuts in the budget of $4,981,000 and added it to the difference between the 2021 FORECASTED budget and 2015 ACTUAL budget.

Which looks like this: $29,307,000 (2021 FORECASTED budget) minus (-) $24,419,259 (2015 ACTUAL budget) equals (=) $4,887,741.

$4,887,741 is the increase in Total Annual Revenue (property taxes), from the ACTUAL budget ending of FY 2015 to the forecasted budget beginning of FY 2021.

SECOND, we added what Cozad stated the school district has implemented in annual cuts in the budget to the increase in Total Annual Revenue from the ACTUAL budget in 2015 to the forecasted beginning of FY 2021.

$4,981,000 (cuts in the budget) plus (+) $4,887,741 (Total Increase in Annual Revenue) equals (=) $9,868,741. That’s right! In 6-years the expenses have ballooned almost $10 MILLION DOLLARS!

We added the cuts back in to show what the actual budget is before the cuts are implemented.

Kevin Price tries to convince the Voters that our math is over 7 years and not 6. He further tries to convince the reader that our math of the increased budget from 2015-2020 is not $10 MILLION DOLLARS!

The VOTE YES will say it doesn’t add up to $10 million. They will explain this away by calling it an accumulative reduction. When in reality it is $4,981,000 in budget cuts that are no longer coming out of a budget that operates on an ANNUAL BASIS.

Look at like this, if the following $4,981,000 in reductions were not made, they would still be coming out of this year’s budget:

$500,000 (Summer 2018 budget reduction) + $813,000 (June 2019 Phase 1 budget reduction) + $168,000 (Summer 2019 budget reduction) + $1,000,000 (November 2019 Phase 2 budget reduction) +  $2,5000,000 (2020 budget reduction Phase 3 & 4) = $4,981,000.

 Kevin Price may be able to fly a plane, but he clearly doesn’t understand basic math and manipulates our numbers to deflect from his poor mismanagement of our tax dollars to push his false narrative.

We stated, and stand by our quote in the post, $4,981,000 (cuts in the budget) plus (+) $4,887,741 (Total Increase in Annual Revenue) equals (=) $9,868,741. That’s right! In 6-years the expenses have ballooned almost $10 MILLION DOLLARS!

$9,868,741 = $1,644,790.16 x 6 = $9,868,741 (That equates to an average annual budget increase of $1,644,790.16 every year for 6 years from 2015 to 2021).

We want to point out, that while we produce the FACTS, these facts and figures come from the school district and are not made up or come from the VOTE NO MOVEMENT. 

We do not push a false narrative on this page. We only deal in FACTS and TRUTH. Not the propaganda that comes from the YES PAC.

If a board of education member cannot understand the difference a reduction in the budget would make on a financial report, the obvious conclusion is drawn. 

Again I repeat: The reason we’re in a financial crisis is that those entrusted with our tax dollars don’t care about the consequences their actions in mathematical errors would generate.

3) With his third attempt to push his false narrative, in Kevin Price’s April 23rd post he tries to deflect from the fact the school the district is drowning in promises to employees on salaries, pensions, and health insurance, and other benefits they can’t deliver upon unless the taxpayers decide to relinquish their hard-earned funds to bail out their mismanagement.

He doesn’t even realize how to read a performance audit.

He deflects from the fact the performance audit pointed how the school district is mismanaged.

Speaking of deflections, one such deflection he didn’t address about the audit, was this performance audit identified internal control deficiencies specific to payroll processing. Price didn’t mention it because it didn’t fit in his false narrative.

Additionally, while on the subject of deflection, he has also never replied to our request to produce an itemized list of expenses listed as estimated encumbrance’s included on line item #08.010 totaling $2,210,923 in the 5-year forecast for 2021. 

Except to stand behind the shield of the school’s attorney, Tabitha ""Jackass"" Justice by allowing her to reply to our request basically saying that’s it all made up and there is no expenditure of $2.2 million. 

It's accounting, smoke, and mirrors, Majic by school treasurer Kevin Liming!

This is the school attorney's response to our public records request by stating there is no public record listing what these estimated encumbrances are.

ITS, $2,210,923.00 million dollars and NO ONE KNOWS WHAT THE NUMBER INVOLVES!  NO ONE!

Kevin Price tries to convince the reader that our critique of the 2020 BSLSD performance audit is misleading by saying we omitted the word recommendation.

Silly Kevin Price is so quick to jump at pushing his false narrative he doesn’t even read our post. 

He only sees want he wants to see. Blinded by his hate and Intolerance of those of us that debate his viewpoint with FACTS and dispel his false narrative. 

As he deflects from his poor mismanagement of our tax dollars.

Let me explain it so even a non-accountant like Kevin Price could even understand.

In our post of March 29th, we set out to review the Bellbrook-Sugarcreek LSD Ohio Auditor of State Performance Audit dated January 21, 2020.

In doing so we quickly picked up on how mismanaged Bellbrook-Sugarcreek Local School District really is.

The format of our post of the table used in the performance audit clearly has the heading: Table A-1: Audit Scope, Objectives, and Recommendations.

Below that, our readers will see that our format clearly shows what each: Audit Scope is; what each Objective is; and what each Recommendation is. 

To each question that has the word no in our format, it is below the heading of “Recommendation”. Meaning “NO” Recommendation.

For example, the first item under the heading Audit Scope in our post is Financial Management. Right below that is the first item under the heading objective:  Are the District’s budgeting and forecasting practices comparable with leading practices? Right below that is the first item under the heading Recommendation: Verbal, R.1

The reader will have to refer to the heading at the top of the table in our format to read the Audit Scope, Objectives, and Recommendations.

That is unless you are Kevin Price who doesn’t understand how to read his own school district’s performance audit and manipulates our posts to deflect from his poor mismanagement of our tax dollars to push his false narrative.

If a board of education member cannot read a performance audit from a board of education that he is a member of, the obvious conclusion is drawn.

4) With his fourth attempt to push his false narrative, in Kevin Price’s April 23rd post he tries to deflect from the fact the school district is drowning in promises to employees on salaries, pensions, and health insurance, and other benefits they can’t deliver upon unless the taxpayers decide to relinquish their hard-earned funds to bail out their mismanagement.

He doesn’t even realize how to read a mailer.

Kevin Price tries to mislead readers into believing we are directly quoting the 2020 BSLSD performance audit by saying we constructed a quote that’s not in the audit. He specifically states…“dysfunctional management or lack of management. No such statement was ever made in either Performance Audit.”…

We are not quoting a quote in the audit! That quote is not in the audit!

**We are quoting an original quote of ours in our critique of the 2020 BSLSD performance audit.

We stand by that quote. 

In our review of the Bellbrook-Sugarcreek LSD Ohio Auditor of State Performance Audit dated January 21, 2020, we described it as follows: “It’s actually a scathing report of the dysfunctional management or lack of management.”

Kevin Price is so quick to jump at pushing his false narrative he doesn’t even read our post. He only sees want he wants to see. 

Blinded by his hate of those of us that debate his viewpoint with FACTS and dispel His false narrative. As he deflects from his poor mismanagement of our tax dollars.

In November 2021, it is time to end Kevin Prices' campaign of hate and Intolerance of those he disagrees with.

Kevin Price is a bully and a bad example for our children.

VOTING NO on May 4th is the first step to ending Kevin Prices' power trip on this school board."	AntiPropertyTax
"""I strongly urge the commission to adopt the proposed House map, and give communities of color a chance to elect leaders that look like them, value what they value, and experience life in Pennsylvania as people of color do. Change is hard. It can feel uncomfortable, even oppressive. But legislative maps must change as population changes."" 

A powerful message from NPP executive director Kadida Natasha Kenner's recent #redistricting testimony."	AntiGunBan
Sen. Warner wants to strengthen America's economy with millions of good-paying clean energy jobs - to recover now and build for the future.	ProRenewableEnergy
"Meet Ben Gillespie, NPP’s Regional Organizing Director for Bucks and Montgomery Counties. Ben is a fervent believer in the power of the people over systems of oppression. 

Read Ben's full bio here: https://www.newpaproject.org/npp-team/. "	CleanEnergyWorks
"Climate change is worsening a biodiversity crisis that’s causing countless wildlife to go extinct. We must tackle the climate and biodiversity crises together if we want to effectively address either. 

NRDC has an aggressive plan to tackle the climate crisis and create a healthier, more equitable planet that’s safe for wildlife and people alike. As the fight for our clean energy future grows ever more dire, we'll need all the help we can get. 🦅🐋🗻🌎. "	SaveEnvironment
"It's all over the news and our social media feeds: Offshore wind. There are a lot of conflicting messages in the media right now, and many of our supporters are asking for guidance.

We're here to tell you, unequivocally, that MCV supports Gov. Janet Mills' thoughtful approach to offshore wind development.

Scroll through to learn why and click this link to sign our petition 📃: bit.ly/MCV_SupportOSW_Petition

Governor Janet Mills | #MaineWontWait | #OceanClimateAction | #offshorewind | #OSW |  #mepolitics. "	donations for climate change
Report: Deadly heat waves to soar in Wisconsin without climate change action. 	donations for climate change
"Huge news: The House just voted to pass the Build Back Better Act!

Thank you, Rep. McEachin, for putting Virginia's working families first by voting to create clean energy jobs right here and take on climate change right now."	SupportForBuildBackBetterAct
"Our driver also reported another #oiltheft on August 20, at Two Brothers Pizza in Laurys Station, PA, where this Buffalo Biodiesel vat had been broken into and robbed, the lock and lockbar torn out. Buffalo Biodiesel recycles the used cooking oil to make environmentally sustainable biofuel—instead, it’s being targeted by organized crime rings across state lines. Please report any relevant information to PA State Police and help us stop these criminals. 
WFMZ lehighvalleylive.com The Morning Call The West End Reporter Pocono Record Times News Lehighton The Valley Ledger. "	OilTheft
Illinois made history. Watch climate champions Governor JB Pritzker, Rep. Ann Williams, Dulce Ortiz, and Delmar Gillus at the Climate and Equitable Jobs Act signing ceremony! Illinois is officially the national leader in equitable climate legislation!	PassBidenAct
Raising taxes on the U.S. natural gas and oil industry could put our economic recovery at risk! Call Rep. Abigail Spanberger at 804-401-4110 and tell them: new taxes on U.S. energy is a BAD idea!	AntiLiberalSpending
Get paid to talk to your neighbors about climate change. Apply for our climate canvassing team now!	donations for climate change
The UMWA continues its fight for justice against Warrior Met Coal and the Wall Street Owners of the company. Join us!	donations for climate change
We’re one step closer to tackling the climate crisis, now we’re counting on Representative Rice to keep her promise and vote YES on the Build Back Better Act next week. Tell Rep. Rice it’s time to finish the job - our climate can’t wait.	promoting legislation against climate change
Will you chip in $25 to support re:power alumni like, Baltimore City Council Member Kristerfer Burnett? Re:power’s Progressive Governance Academy gives progressive elected officials space to develop and develop leadership and governance skills.	pro-2A
Raising taxes on the U.S. natural gas and oil industry could put our economic recovery at risk! Call Rep. Josh Gottheimer at 201-389-1100 and tell them: new taxes on U.S. energy is a BAD idea!	AntiLiberalSpending
There are no laws punishing producers for oil and fracking related spills even when most are preventable.	ProtectEnvironment
"McLean County, we want to hear from YOU! Take a few moments to answer this brief survey about wind power in McLean County-
https://poll.app.do/mclean-county-1. "	pros of wind and solar energy
We can take climate action in the classroom. Adding solar to NYC schools can reduce emissions by more than 75,000 tons each year. Sign the pledge and demand #CarbonFreeHealthySchools. 	ProtectEnvironment
"Across the value chain, we can reduce emissions and build sustainable infrastructure. 

PCA member companies are committed to working with stakeholders to achieve carbon neutrality – learn more at shapedbyconcrete.com."	ProCleanEnergyPolitician
Christopher Columbus, the most famous explorer in history, was once a celebrated hero. Now, many consider him a villain, a despoiler of paradise. So which version of Columbus is true?	SaveEnvironment
The American Clean Power Association reports exponential growth within the #renewableenergy industry. https://bit.ly/3D0fydX. 	CleanEnergyWorks
We’re working with the Town of Gilbert to secure an affordable energy future for residents. Please read about Proposition 462 and consider voting “Yes” in the upcoming election. Learn more at swgas.com/en/gilbert-az-franchise.	topic 15
Existing CCUS technology can help us start producing net-negative oil now for clearer air tomorrow. Why wouldn’t we act now? Learn more:. 	ProRenewableEnergy
If City Council passes Ordinance No. 5782, it would cost local jobs and stifle growth by preventing local businesses like gas stations from maintaining or expanding their underground systems.	ActionAgainstDemSpending
A newly-released report found that wind installations have risen nearly three times in the United States over the last 10 years, and wind alone now generates enough electricity to power 31 million homes. See more highlights from the last decade of growth in the renewable energy industry:. 	ProRenewableEnergy
A ban on natural gas could limit consumer choice and potentially increase energy costs across the state.	criticism of liberal tax policy
"TennCon BIG 7️⃣ Fleischmann & Kustoff Vote Yes For $400M Federal V@X Database
📖Confederate Memorabilia In Jury Room Leads To New Trial For Tennessee Man 
❗Support Our Year-End Campaign! https://bit.ly/3llanig 
😬Bradley County Parents Notified Of Statewide Mask Mandates For Tennessee Head Starts
💵Lawmakers Approve $8M More For Education Contract Amid Commissioner’s Potential Conflict
📖Tennessee Business Roundtable Opposes Comptroller’s Decision To Suspend C0VID Exemptions
📬 FREE Daily E-Newsletter https://bit.ly/3o9lwom 
- U.S. Senate Rejects Biden's Mandate For Private Sector
- Biden Banking Nominee Withdraws After Bipartisan Criticism Over Her Ties To Marxism, Socialist Policies
- Senator Gardenhire Pushes For Higher Salaries For School Board Members

Tired of local, liberal main-stream media? Then stop consuming it and come to the Tennessee Conservative! If you like what we do, please go to https://bit.ly/3o9lwom and subscribe for our email and occasional text updates.

Also, if you firmly believe TN needs a true conservative news alternative, help us reach other conservatives just like you by supporting our publication. Simply go to https://bit.ly/3pi2StL  or navigate to the home page and click the red support button at the top.

For every dollar you give, we can reach one more conservative Tennessean like you – and when you give any amount you’ll get two “Proud Tennessee Conservative” bumper stickers and a directory of state officials so you can voice your support of conservative policies in Tennessee."	AntiGunBan
"First, DC liberals spent trillions of our dollars. Now, Americans are facing record inflation and are paying more for gas and groceries. Their plan now: Nancy Pelosi and her liberal allies are pushing for new tax hikes and another socialist healthcare plan.
 
Click below and sign up to tell Abigail Spanberger enough is enough."	AntiLiberalSpending
"The transportation sector is the largest contributor of greenhouse gas emissions in the U.S. We MUST invest in electric vehicles to tackle the climate crisis. 

Luckily, Sen. Stabenow is fighting for strong provisions to advance electric vehicles while supporting union jobs in the budget reconciliation package. Let’s get this done!"	kudos for confronting ONG emissions
American-made power helps us maintain our energy independence. Like our page to show your support for nuclear power.	ProRenewableEnergy
"It's #WorldOceansDay and here at Earthjustice, we know that ALL water and ALL people on this planet are connected. Here are some ways we are working on transforming our approach to saving our oceans with the power of the law:

🐠Ending illegal seafood imports - Illegal fishing devastates our ocean by catching unsustainable levels of fish using destructive gear in sensitive habitats. It also relies heavily on forced labor and slavery, and it plunders the fish that coastal communities around the world rely on. 

That is why Earthjustice is working to end illegal fishing around the world, starting with U.S. imports.

🦈Protecting the sea floor from mining - Alarmingly, some companies are claiming that mining the deep sea floor is the only way we can get the minerals we need to fuel our economy. This twisted logic threatens irreparable harm to the entire ocean in nominal pursuit of progress. Serious reform is needed to safely mine on land, and we can remove a lot of pressure on terrestrial ecosystems by more efficiently using and recycling the minerals we already have.
 
That is why Earthjustice is helping to build a sustainable economy that advances environmental justice and meets our clean energy goals while safeguarding our environment and minimizing risk of harm. 

🐟Keeping sewage contained - Raw sewage wreaks havoc on ocean ecosystems by sending oxygen levels plummeting, feeding harmful algal blooms, poisoning fish, and suffocating corals. Wastewater also threats communities whose yards flood with fecal matter, whose drinking water is unsafe for days at a time, and whose swimming areas are dangerous and unusable. 

That is why Earthjustice has joined the Ocean Sewage Alliance in taking an interdisciplinary approach to this systemic problem that will grow as our population does. 
 
🌊On World Oceans Day, we look forward to working with advocates around the globe on our shared goal: a healthy one world ocean.

📷: tommcdow47/istockphoto. "	ProtectEnvironment
"Dems call everyone racist except themselves.  Looks like it's more about maintaining their power than equity.

https://www.youtube.com/watch?v=L__co5jX3WU&ab_channel=GlennYoungkin. "	donations for climate change
A newly-released report found that wind installations have risen nearly three times in the United States over the last 10 years, and wind alone now generates enough electricity to power 31 million homes. See more highlights from the last decade of growth in the renewable energy industry:. 	topic 15
"AFP-Arkansas enjoys working with our partners on aligned policies. During the 93rd General Assembly, AFP-AR worked with Arkansas Right To Life, and other partners from across the political spectrum, to pass S.B. 535 (now ACT 1021), which allows citizens who join nonprofit groups to maintain their privacy by prohibiting state agencies from demanding and disclosing personal information. The bill passed with bipartisan support, 33 to 1 in the Senate and 74 to 12 in the House.

Listen to Believe in Arkansas as we host, Rose Mimms, Executive Director of Arkansas Right To Life, and David Voorman, Senior Policy Analyst for Free Expression, and talk about the founding principle of freedom of speech, how free speech makes our country unique, and why protecting and promoting speech is still as critical today as it was at the founding of our nation."	donations for climate change
"President Biden’s American Jobs Plan will fix our infrastructure, create millions of good-paying jobs, and ensure safe, lead-free drinking water for all.

Congress needs to put that plan into action NOW. Call on Congress to invest in our communities, fight climate change, and usher in an equitable 100% clean energy future!"	PassBidenAct
"Healthcare workers: worsening air quality, rising temperatures and threats to water availability and quality are both products of climate change and public health threats. 

We need leadership from state lawmakers to address climate change."	SaveEnvironment
This #EarthMonth we celebrate cities taking steps to better our 🌎, including the City of El Monte. They are doing their part to improve air quality by building a new #renewablenaturalgas fueling station to support the city’s local transit buses, trucks, street sweepers & waste haulers. 🚌 Since 2018, we have proudly assisted customers in securing incentive funding for 409 near-zero emissions heavy-duty trucks and 34 Compressed Natural Gas (CNG) fueling stations. 🚚. 	ProCleanEnergyPolitician
"No matter where we come from or what our color, most of us believe that our elected leaders should reflect the very best of us and govern for all of us, no exceptions.

But today, certain politicians and the greedy few have rigged the rules to silence our voices and hold onto power. They fuel divisions hoping we’ll blame new immigrants, Black people, or people struggling to make ends meet for the damage their policies have caused us all. We can defeat their attempts to undo the will of the people.

By joining together and voting for Shenika Carter for Commerce City Council At-large we make the way toward a democracy that works for all of us, no exceptions. "	AntiGunBan
It will be a lot easier for Maryland to meet its ambitious climate and clean energy goals with nuclear power in the mix. Follow our page to find out why.	ProRenewableEnergy
Let President Biden know that New Hampshire supports his vision to fight climate change and invest in clean energy with the Build Back Better Act!	promoting legislation against climate change
This 5th grader thinks nuclear power is essential in Illinois for one BIG reason. Click to find out what it is!	CleanEnergyWorks
"Opening up the Arctic National Wildlife Refuge to the dirty fossil fuel industry would irreparably harm the region’s Indigenous peoples, imperil wildlife, and accelerate the devastating impacts of climate change.

President Biden has suspended industrialization of the Arctic Refuge for now -- but we need to ensure that this spectacular wild place is off-limits to Big Oil forever. Right now, that suspension is the ONLY thing standing between this land and the ravages of the fossil fuel industry. That's why we're calling on Congress to permanently protect the Arctic -- will you add your name?"	ProtectEnvironment
